city,country,is_capital,population,lat,lon
Фейетвилл,Соединённые Штаты Америки,0,204408,35.066666666,-78.9175
Дейли-Сити,Соединённые Штаты Америки,0,101123,37.686388888,-122.468333333
Пемброк-Пайнс,Соединённые Штаты Америки,0,154750,26.0125,-80.313611111
Эскондидо,Соединённые Штаты Америки,0,143911,33.124722,-117.080833
Город им. 6 Октября,Египет,0,500000,29.936111111,30.926944444
Кафр-эд-Даввар,Египет,0,262748,31.141666666,30.127222222
Кена,Египет,0,201191,26.166666666,32.716666666
Банха,Египет,0,157701,30.462777777,31.179722222
Мит-Гамр,Египет,0,121039,30.719166666,31.262777777
Ахмим,Египет,0,101509,26.564166666,31.746111111
Мэкэле,Эфиопия,0,323700,13.483333333,39.466666666
Пирасикаба,Бразилия,0,391449,-22.725277777,-47.649166666
Итакуакесетуба,Бразилия,0,352801,-23.486388888,-46.348611111
Мауа,Бразилия,0,453286,-23.667777777,-46.460833333
Вила-Велья,Бразилия,0,472762,-20.336388888,-40.293611111
Пуа,Бразилия,0,113793,-23.528611111,-46.345
Лонсестон,Австралия,0,106153,-41.444444444,147.137777777
Кота,Индия,0,1001694,25.18,75.83
Кота,Индия,0,1001694,25.3,76.383333333
Морадабад,Индия,0,887871,28.833333333,78.783333333
Райпур,Индия,0,1010087,21.2379468,81.6336833
Маракай,Венесуэла,0,955362,10.246944444,-67.595833333
Кесальтенанго,Гватемала,0,500000,14.833333333,-91.516666666
Секкез,Иран,0,131349,36.249722222,46.273333333
Эль-Амара,Ирак,0,511500,31.833333333,47.15
Худжанд,Таджикистан,0,172700,40.283333333,69.616666666
Читтагонг,Бангладеш,0,2581643,22.316666666,91.816666666
Сегу,Мали,0,133501,13.45,-6.266666666
Дахла,Марокко,0,106277,23.716666666,-15.95
Дахла,Западная Сахара,0,106277,23.716666666,-15.95
Гуэлф,Канада,0,131794,43.55,-80.25
Канадзава,Япония,0,465735,36.566666666,136.65
Хатинохе,Япония,0,227090,40.512222222,141.488333333
Оита,Япония,0,478537,33.233333333,131.606666666
Мацуяма,Япония,0,510809,33.83916,132.76574
Мацуяма,Япония,0,510809,33.833333333,132.766666666
Мориока,Япония,0,294267,39.683333333,141.15
Коти,Япония,0,331843,33.566666666,133.533333333
Йокосука,Япония,0,397736,35.25,139.666666666
Уцуномия,Япония,0,519025,36.55,139.883333333
Такамацу,Япония,0,418122,34.35,134.05
Асахикава,Япония,0,338879,43.766666666,142.366666666
Вакаяма,Япония,0,360000,34.233333333,135.166666666
Тоёта,Япония,0,425738,35.083333333,137.156666666
Маэбаси,Япония,0,334299,36.383333333,139.066666666
Оцу,Япония,0,340544,35.016666666,135.85
Симоносеки,Япония,0,260661,33.95,130.933333333
Тояма,Япония,0,417523,36.7,137.22
Миядзаки,Япония,0,398360,31.916666666,131.416666666
Амагасаки,Япония,0,451000,34.71667,135.41667
Амагасаки,Япония,0,451000,34.733333333,135.4
Окадзаки,Япония,0,385221,34.95,137.166666666
Нисиномия,Япония,0,488398,34.733333333,135.333333333
Хигасиосака,Япония,0,498099,34.679444444,135.600833333
Корияма,Япония,0,332824,37.4,140.383333333
Хираката,Япония,0,402005,34.816666666,135.65
Фунабаси,Япония,0,633263,35.694722222,139.9825
Иваки,Япония,0,343618,37.033333333,140.883333333
Кавагоэ,Япония,0,353321,35.933333333,139.483333333
Касива,Япония,0,422385,35.854444444,139.968888888
Куруме,Япония,0,304595,33.316666666,130.516666666
Такацуки,Япония,0,350145,34.85,135.616666666
Тоёхаси,Япония,0,373811,34.766666666,137.383333333
Такасаки,Япония,0,369149,36.316666666,139.0
Тоёнака,Япония,0,397490,34.783333333,135.466666666
Курасики,Япония,0,477181,34.585,133.771944444
Уоррен,Соединённые Штаты Америки,0,134056,42.491944444,-83.023888888
Элджин,Соединённые Штаты Америки,0,110145,42.039444444,-88.288611111
Оверленд-Парк,Соединённые Штаты Америки,0,173372,38.940072222,-94.680697222
Мерфрисборо,Соединённые Штаты Америки,0,108755,35.846143,-86.392078
Коацакоалькос,Мексика,0,319187,18.135833333,-94.463333333
Франка,Бразилия,0,342112,-20.538888888,-47.400833333
Аякучо,Перу,0,180766,-13.163055555,-74.224444444
Уануко,Перу,0,120000,-9.929444444,-76.239722222
Илам,Иран,0,172213,33.633333333,46.433333333
Хорремабад,Иран,0,348216,33.466666666,48.35
Мзузу,Малави,0,150100,-11.45,34.033333333
Огбомошо,Нигерия,0,1032000,8.133333333,4.25
Лос-Анджелес,Соединённые Штаты Америки,0,3976322,34.05,-118.25
Сан-Хосе,Соединённые Штаты Америки,0,1025350,37.304166666,-121.872777777
Колледж-Стейшен,Соединённые Штаты Америки,0,100050,30.601388888,-96.314444444
Мачакос,Кения,0,114109,-1.516666666,37.266666666
Николаев,Украина,0,487996,46.966666666,32.0
Николаев,Украина,0,498748,46.966666666,32.0
Харьков,Украина,0,1445098,50.0,36.229166666
Донецк,Украина,0,929063,48.008888888,37.804166666
Днепр,Украина,0,983836,48.45,34.983333333
Хмельницкий,Украина,0,290100,49.42,27.0
Винница,Украина,0,372432,49.237222222,28.467222222
Кропивницкий,Украина,0,232052,48.510277777,32.266666666
Хульяка,Перу,0,225146,-15.490833333,-70.126944444
Барамула,Индия,0,167986,34.2,74.34
Баринас,Венесуэла,0,271535,8.633333333,-70.216666666
Мао,Доминиканская Республика,0,106818,19.56666667,-71.08333333
Эд-Дивания,Ирак,0,391600,31.989166666,44.924722222
Моламьяйн,Мьянма,0,500000,16.484722222,97.625833333
Ларкана,Пакистан,0,435817,27.56,68.226388888
Кассала,Судан,0,419030,15.45,36.4
Энсенада,Мексика,0,486639,31.857777777,-116.605833333
Эмбу,Бразилия,0,261781,-23.648888888,-46.851944444
Диадема,Бразилия,0,412428,-23.685833333,-46.622777777
Жакареи,Бразилия,0,226539,-23.305,-45.965833333
Франку-да-Роша,Бразилия,0,145755,-23.328611111,-46.724444444
Ратлам,Индия,0,273892,23.316666666,75.066666666
Мохаммедия,Марокко,0,208612,33.683333333,-7.383333333
Грейтер-Садбери,Канада,0,161531,46.49,-81.01
Суррей,Канада,0,517887,49.1833,-122.85
Сентенниал,Соединённые Штаты Америки,0,100377,39.596388888,-104.843888888
Эверетт,Соединённые Штаты Америки,0,103019,47.963333333,-122.200555555
Сохаг,Египет,0,193931,26.560555555,31.691666666
Бильбейс,Египет,0,141285,30.416666666,31.566666666
Маллави,Египет,0,139929,27.730555555,30.8425
Бени-Суэйф,Египет,0,193048,29.066666666,31.083333333
Дисук,Египет,0,135336,31.142222222,30.645
Уруапан,Мексика,0,334749,19.421111111,-102.063055555
Уруапан,Мексика,0,334749,19.41362,-102.05278
Джимма,Эфиопия,0,177900,7.666666666,36.833333333
Убераба,Бразилия,0,295988,-19.747777777,-47.931944444
Мозырь,Белоруссия,0,112187,52.05,29.233333333
Барселона,Венесуэла,0,326460,10.133333333,-64.683333333
Ясудж,Иран,0,108505,30.666666666,51.583333333
Шехре-Корд,Иран,0,159775,32.325555555,50.864444444
Дума,Сирия,0,123494,33.572222222,36.401944444
Гверу,Зимбабве,0,141260,-19.458,29.82
Мутаре,Зимбабве,0,188243,-18.972777777,32.669444444
Сан-Франциско,Соединённые Штаты Америки,0,805235,37.766667,-122.433333
Денвер,Соединённые Штаты Америки,0,649495,39.739166666,-104.984722222
Нашвилл,Соединённые Штаты Америки,0,668347,36.165,-86.783888888
Анкоридж,Соединённые Штаты Америки,0,300950,61.218333333,-149.899166666
Мейкон,Соединённые Штаты Америки,0,153691,32.83583,-83.64639
Гонолулу,Соединённые Штаты Америки,0,983429,21.466666666,-157.966666666
Бибб,Соединённые Штаты Америки,0,154721,32.8,-83.7
Дувал,Соединённые Штаты Америки,0,885855,30.33,-81.65
Хайльбронн,Германия,0,123771,49.15,9.216666666
Карлсруэ,Германия,0,309999,49.016666666,8.4
Мангейм,Германия,0,304781,49.483611111,8.463055555
Фрайбург-им-Брайсгау,Германия,0,227590,47.994722222,7.849722222
Гейдельберг,Германия,0,159914,49.412222222,8.71
Ульм,Германия,0,123953,48.4,9.983333333
Пфорцхайм,Германия,0,123493,48.9,8.716666666
Джизак,Узбекистан,0,106087,40.116666666,67.85
Джизак,Узбекистан,0,163200,40.116666666,67.85
Йонъин,Республика Корея,0,971327,37.236111111,127.201111111
Таза,Марокко,0,148456,34.214442,-4.008789
Токио,Япония,1,9272565,35.683889,139.774444
Эль-Монте,Соединённые Штаты Америки,0,113475,34.073333333,-118.0275
Матагальпа,Никарагуа,0,150000,12.916666666,-85.916666666
Манзини,Свазиленд,0,110508,-26.483333333,31.366666666
Фукуяма,Япония,0,463618,34.485833333,133.3625
Идлиб,Сирия,0,165000,35.933333333,36.633333333
Картахена,Колумбия,0,1036412,10.423611111,-75.525277777
Тете,Мозамбик,0,152909,-16.166666666,33.6
Марилия,Бразилия,0,232006,-22.213888888,-49.945833333
Сузану,Бразилия,0,285280,-23.542777777,-46.310833333
Сока,Япония,0,249455,35.825555555,139.805555555
Кисивада,Япония,0,192637,34.460277777,135.371111111
Пуэбло,Соединённые Штаты Америки,0,106595,38.266944444,-104.620277777
Сан-Педро-де-Макорис,Доминиканская Республика,0,217141,18.457222,-69.306111
Сан-Франсиско-де-Макорис,Доминиканская Республика,0,174879,19.3,-70.25
Корал-Спрингс,Соединённые Штаты Америки,0,121096,26.270555555,-80.259166666
Сульяна,Перу,0,162434,-4.9,-80.7
Чимботе,Перу,0,334568,-9.074544444,-78.593572222
Сьюдад-Гуаяна,Венесуэла,0,1200000,8.359616666,-62.651652777
Майами-Гарденс,Соединённые Штаты Америки,0,107167,25.942122222,-80.269919444
Кабу-Фриу,Бразилия,0,186227,-22.878888888,-42.018888888
Уараль,Перу,0,790011,-11.5,-77.216666666
Уараль,Перу,0,790011,-11.50076008,-77.20906067
Уараль,Перу,0,790011,-11.5,-77.2
Казерун,Иран,0,143869,29.616666666,51.65
